age,basket,checkout,region,coupon,gender,monthly_spend,shipping_fee,subscriber,tenure
32.0,39.7,False,B,False,f,118.01,20.0,False,9.0
33.0,24.5,False,B,True,m,72.86,20.0,False,5.0
34.0,22.2,False,B,False,f,115.89,20.0,False,6.0
57.0,26.8,False,B,False,f,120.89,20.0,False,2.0
26.0,23.2,False,B,True,f,103.48,20.0,False,3.0
46.0,34.8,False,C,False,m,104.18,0.0,False,11.0
49.0,41.1,False,B,False,f,164.3,20.0,False,9.0
36.0,40.4,False,B,False,f,155.57,20.0,False,1.0
56.0,27.4,False,B,False,m,100.29,20.0,False,4.0
44.0,28.5,True,C,True,f,109.35,10.0,False,6.0
23.0,35.2,False,B,False,m,131.14,20.0,False,17.0
35.0,24.9,False,B,True,f,95.52,20.0,False,6.0
35.0,29.1,False,B,False,m,118.9,20.0,False,4.0
37.0,25.6,False,C,False,m,101.18,10.0,False,4.0
27.0,33.1,False,B,False,f,113.63,20.0,False,3.0
37.0,27.1,False,B,False,f,105.12,20.0,False,9.0
38.0,33.4,False,B,True,f,116.82,20.0,False,11.0
43.0,29.3,False,A,False,f,88.43,5.0,False,13.0
27.0,18.5,False,B,True,m,58.33,20.0,False,10.0
56.0,51.9,False,B,False,m,161.71,20.0,False,7.0
21.0,20.2,False,B,False,f,77.95,20.0,False,4.0
36.0,27.5,False,E,True,f,90.39,15.0,False,8.0
50.0,26.4,False,B,False,f,118.23,20.0,False,3.0
18.0,16.4,False,B,False,f,65.88,20.0,False,4.0
34.0,23.8,False,B,True,m,104.2,20.0,False,20.0
41.0,193.9,False,D,True,f,116.9,47.37,False,10.0
44.0,20.1,False,C,False,f,79.27,10.0,False,13.0
33.0,26.8,False,E,True,m,95.1,15.0,False,2.0
44.0,37.3,False,B,True,m,135.17,20.0,False,10.0
41.0,64.1,False,B,False,f,171.68,20.0,False,2.0
23.0,31.0,False,B,True,m,114.88,20.0,False,9.0
57.0,48.1,False,B,False,f,212.01,20.0,False,7.0
21.0,14.8,False,A,False,f,58.09,5.0,False,1.0
42.0,32.6,False,E,False,f,107.71,15.0,False,4.0
33.0,31.9,False,A,True,f,122.06,5.0,False,10.0
37.0,41.2,False,C,False,f,176.6,0.0,False,17.0
46.0,22.2,False,B,False,f,93.38,20.0,False,2.0
21.0,17.0,True,B,True,f,47.67,20.0,False,3.0
26.0,28.5,False,B,False,f,110.15,20.0,False,9.0
20.0,18.3,False,B,False,m,55.4,20.0,False,7.0
48.0,32.1,False,B,False,f,109.56,20.0,False,4.0
51.0,28.5,False,B,True,f,93.63,20.0,False,1.0
18.0,25.0,False,B,False,f,127.09,20.0,False,7.0
30.0,26.1,True,B,True,m,90.35,20.0,False,13.0
33.0,31.7,False,C,False,f,110.57,0.0,False,2.0
30.0,64.6,False,B,False,m,176.12,20.0,False,3.0
34.0,25.0,False,B,False,f,79.41,20.0,False,3.0
29.0,23.0,False,B,False,f,78.36,20.0,False,2.0
31.0,31.5,False,C,True,f,94.98,0.0,False,2.0
28.0,49.6,False,B,True,f,136.11,20.0,False,3.0
24.0,27.8,False,A,False,f,104.74,5.0,False,1.0
45.0,39.9,False,B,True,m,104.85,20.0,False,10.0
37.0,37.2,False,B,False,m,137.86,20.0,False,10.0
36.0,33.6,False,B,True,f,113.02,20.0,False,4.0
35.0,25.9,False,A,False,m,69.37,5.0,False,1.0
27.0,19.2,False,B,False,f,72.67,20.0,False,1.0
44.0,21.5,False,E,False,f,103.04,15.0,False,3.0
36.0,40.6,False,B,False,f,112.36,20.0,False,6.0
33.0,21.2,False,A,True,f,65.79,5.0,False,2.0
43.0,24.5,False,E,False,f,95.47,15.0,False,3.0
34.0,34.5,False,B,True,f,108.9,20.0,False,7.0
31.0,32.0,False,A,True,f,113.28,5.0,False,11.0
51.0,37.4,True,B,False,f,119.11,20.0,False,3.0
27.0,23.0,False,B,True,f,88.06,20.0,False,3.0
53.0,27.4,False,B,False,m,102.63,20.0,False,3.0
36.0,21.0,False,B,False,m,87.24,20.0,False,16.0
40.0,29.9,False,B,False,m,92.4,20.0,False,1.0
38.0,25.3,False,C,True,f,100.27,10.0,False,14.0
26.0,27.6,False,B,False,f,68.18,20.0,False,3.0
32.0,67.2,False,B,True,f,209.47,20.0,False,6.0
46.0,37.0,True,E,False,m,114.09,15.0,False,1.0
28.0,30.3,False,B,False,m,94.8,20.0,False,9.0
33.0,37.0,False,B,True,m,117.98,20.0,False,3.0
42.0,32.8,False,B,False,m,102.44,20.0,False,4.0
54.0,32.3,False,B,False,m,153.98,20.0,False,2.0
26.0,31.3,False,B,True,f,91.18,20.0,False,6.0
26.0,18.1,False,A,False,f,49.92,5.0,False,7.0
40.0,36.2,False,B,False,f,132.6,20.0,False,13.0
60.0,27.2,False,B,False,f,77.02,20.0,False,2.0
43.0,32.8,False,B,True,m,158.64,20.0,False,11.0
32.0,24.9,False,B,True,m,91.78,20.0,False,8.0
34.0,41.2,False,B,False,f,164.06,20.0,False,15.0
43.0,41.0,True,C,False,f,145.42,0.0,False,20.0
24.0,24.6,False,C,True,f,108.71,10.0,False,1.0
28.0,23.9,False,B,False,m,77.47,20.0,False,2.0
33.0,21.5,False,B,False,f,74.41,20.0,False,2.0
36.0,31.4,False,A,False,f,117.09,5.0,False,10.0
35.0,38.7,False,B,False,f,147.9,20.0,False,8.0
29.0,15.2,False,A,False,m,62.8,5.0,False,1.0
47.0,36.1,False,B,True,f,182.53,20.0,False,31.0
30.0,21.1,False,B,False,m,61.91,20.0,False,5.0
25.0,24.3,False,C,False,f,75.06,10.0,False,6.0
35.0,27.2,False,B,False,f,137.4,20.0,False,11.0
31.0,23.0,False,C,False,f,67.02,10.0,False,1.0
38.0,33.6,False,B,False,f,100.31,20.0,False,7.0
43.0,35.3,False,A,True,m,142.83,5.0,False,1.0
35.0,27.0,False,B,False,f,94.13,20.0,False,4.0
41.0,30.0,False,B,False,f,99.68,20.0,False,5.0
31.0,26.1,False,C,True,f,84.99,10.0,False,8.0
43.0,26.6,False,C,False,f,118.78,10.0,False,6.0
23.0,13.0,False,B,False,f,37.1,20.0,False,12.0
30.0,69.0,False,B,False,m,243.75,20.0,False,16.0
34.0,21.7,False,A,True,f,77.8,5.0,False,9.0
39.0,51.7,False,B,True,f,145.03,20.0,False,5.0
33.0,29.9,False,B,False,f,101.67,20.0,False,9.0
46.0,30.0,False,B,False,m,113.15,20.0,False,2.0
18.0,7.7,True,B,True,f,21.11,20.0,False,9.0
25.0,28.9,False,B,False,m,73.47,20.0,False,5.0
32.0,27.7,False,B,True,f,107.19,20.0,False,9.0
22.0,11.7,False,B,False,m,32.9,20.0,False,1.0
27.0,34.4,False,A,True,f,117.16,5.0,False,5.0
26.0,13.8,False,B,False,m,61.88,20.0,False,3.0
47.0,17.5,False,B,False,f,93.56,20.0,False,7.0
50.0,69.3,False,B,False,m,198.16,20.0,False,34.0
44.0,38.4,False,B,False,f,100.88,20.0,False,1.0
25.0,29.2,False,B,True,f,103.53,20.0,False,17.0
39.0,35.8,False,B,False,m,157.47,20.0,False,1.0
43.0,30.0,False,C,False,m,148.79,10.0,False,5.0
30.0,38.5,False,A,True,m,120.1,5.0,False,1.0
21.0,13.5,False,B,True,f,48.6,20.0,False,11.0
18.0,10.4,False,C,True,f,37.3,10.0,False,7.0
34.0,25.0,False,B,False,f,108.86,20.0,False,1.0
39.0,23.8,False,A,True,f,85.53,5.0,False,5.0
45.0,27.9,False,B,False,f,104.8,20.0,False,14.0
64.0,61.8,False,B,True,f,176.95,20.0,False,1.0
45.0,34.8,False,B,False,f,108.58,20.0,False,7.0
35.0,19.1,False,B,False,f,122.59,20.0,False,13.0
33.0,23.8,True,B,True,f,95.47,20.0,False,7.0
50.0,30.8,False,A,False,f,99.89,5.0,False,5.0
32.0,34.9,False,E,True,f,109.43,15.0,False,11.0
63.0,19.0,False,C,False,f,79.31,10.0,False,6.0
29.0,26.4,False,B,False,f,85.93,20.0,False,7.0
33.0,27.1,False,B,False,f,85.16,20.0,False,11.0
40.0,23.5,False,A,False,m,85.1,5.0,False,3.0
28.0,33.8,False,C,False,f,76.88,0.0,False,5.0
40.0,28.6,False,B,False,f,134.17,20.0,False,3.0
37.0,25.2,False,B,False,f,87.88,20.0,False,6.0
33.0,28.3,False,C,True,f,96.82,10.0,False,5.0
32.0,33.1,False,B,False,m,104.59,20.0,False,3.0
43.0,42.3,False,B,False,f,148.09,20.0,False,1.0
51.0,40.3,False,B,False,f,188.46,20.0,False,15.0
49.0,86.5,False,B,True,f,256.38,20.0,False,41.0
30.0,50.5,False,B,False,f,155.43,20.0,False,21.0
32.0,39.2,False,B,False,m,145.48,20.0,False,5.0
53.0,32.8,False,C,False,m,107.73,0.0,False,4.0
24.0,39.1,False,B,False,f,99.01,20.0,False,3.0
27.0,30.7,False,B,False,f,89.1,20.0,False,6.0
40.0,29.8,False,B,False,f,107.66,20.0,False,7.0
51.0,30.5,False,A,True,f,141.18,5.0,False,18.0
27.0,16.7,False,C,False,f,85.4,10.0,False,21.0
35.0,29.7,False,B,False,f,110.63,20.0,False,3.0
37.0,27.9,False,C,False,m,76.82,10.0,False,2.0
49.0,24.3,False,B,False,f,125.83,20.0,True,19.0
30.0,19.7,False,B,False,f,73.0,20.0,False,3.0
41.0,22.6,False,C,False,f,71.66,10.0,False,1.0
58.0,37.7,False,B,False,f,142.12,20.0,False,21.0
38.0,29.1,False,A,False,f,109.51,5.0,False,1.0
52.0,37.3,False,A,False,m,118.28,5.0,False,6.0
42.0,28.9,False,B,False,f,100.36,20.0,False,5.0
23.0,30.2,False,B,False,f,97.25,20.0,False,11.0
24.0,22.6,False,C,False,f,66.72,10.0,False,17.0
39.0,45.4,False,C,False,f,164.18,0.0,False,9.0
51.0,26.6,False,B,True,f,112.95,20.0,False,18.0
33.0,28.9,False,B,False,f,86.74,20.0,False,12.0
29.0,15.8,False,E,False,f,80.43,15.0,False,3.0
43.0,41.6,False,B,True,f,160.76,20.0,False,2.0
42.0,36.6,False,B,False,f,129.46,20.0,False,14.0
26.0,28.0,False,B,False,f,86.89,20.0,False,1.0
32.0,50.8,False,B,False,f,157.43,20.0,True,26.0
22.0,24.6,False,E,False,m,73.12,15.0,False,1.0
28.0,35.8,False,B,False,f,104.29,20.0,False,18.0
31.0,46.9,False,B,False,f,164.75,20.0,False,5.0
31.0,25.3,False,A,False,f,76.92,5.0,False,4.0
23.0,27.6,False,B,True,m,73.84,20.0,False,1.0
45.0,31.6,False,B,False,m,112.3,20.0,False,15.0
26.0,24.2,False,B,False,m,82.48,20.0,False,9.0
38.0,26.3,False,C,True,m,86.41,10.0,False,1.0
36.0,21.1,False,B,False,f,75.65,20.0,False,9.0
37.0,26.8,False,B,True,m,101.5,20.0,False,1.0
28.0,16.8,False,A,False,f,65.29,5.0,False,4.0
24.0,60.8,False,B,True,f,169.25,20.0,False,6.0
33.0,34.5,True,B,False,m,104.2,20.0,False,20.0
20.0,34.7,True,B,False,f,182.65,20.0,True,16.0
66.0,23.5,False,B,True,f,110.53,20.0,False,1.0
30.0,34.3,False,B,False,m,83.89,20.0,False,5.0
47.0,27.7,False,A,True,f,113.88,5.0,False,12.0
29.0,25.9,False,B,False,m,72.84,20.0,False,7.0
22.0,18.9,False,B,False,f,62.58,20.0,False,14.0
35.0,34.4,False,B,False,f,153.93,20.0,False,7.0
42.0,25.8,False,B,True,f,86.3,20.0,False,5.0
32.0,32.3,False,B,False,m,116.59,20.0,False,6.0
51.0,28.3,False,B,False,f,82.15,20.0,False,5.0
34.0,28.2,False,B,False,f,87.45,20.0,False,10.0
47.0,32.8,True,B,True,m,125.77,20.0,False,2.0
45.0,30.9,False,B,False,m,114.53,20.0,False,3.0
54.0,39.9,False,B,True,f,138.21,20.0,False,10.0
36.0,24.7,False,B,False,f,81.59,20.0,False,7.0
48.0,71.3,False,E,True,f,259.46,0.0,False,4.0
28.0,29.2,True,E,False,f,121.51,15.0,False,13.0
25.0,19.6,False,B,False,f,66.84,20.0,False,12.0
25.0,40.1,False,A,False,f,122.61,5.0,False,8.0
32.0,17.2,True,B,True,f,151.86,20.0,False,4.0
30.0,19.1,False,C,False,f,83.95,10.0,False,13.0
43.0,22.0,False,B,False,m,83.09,20.0,False,2.0
30.0,23.1,False,A,False,f,73.54,5.0,False,4.0
19.0,12.9,False,B,False,f,42.41,20.0,False,1.0
32.0,16.7,True,B,False,f,76.92,20.0,False,1.0
30.0,32.6,False,B,True,m,139.02,20.0,False,1.0
29.0,25.5,False,B,True,f,99.99,20.0,False,9.0
30.0,45.3,False,C,False,f,117.07,0.0,False,11.0
48.0,18.4,False,B,False,f,129.09,20.0,False,24.0
35.0,26.5,False,A,False,f,87.57,5.0,False,7.0
39.0,41.0,False,B,False,f,133.57,20.0,False,1.0
39.0,33.3,False,B,True,m,108.03,20.0,False,6.0
39.0,30.4,False,E,False,f,109.52,15.0,False,7.0
42.0,35.2,False,B,True,f,142.47,20.0,False,1.0
59.0,24.8,False,B,False,m,88.33,20.0,False,11.0
34.0,21.9,False,B,True,f,124.83,20.0,False,13.0
41.0,41.4,False,B,False,f,133.71,20.0,False,8.0
29.0,42.4,False,B,False,f,114.69,20.0,False,7.0
46.0,25.1,False,B,False,f,71.89,20.0,False,1.0
26.0,28.0,True,A,False,m,88.13,5.0,False,1.0
18.0,12.0,False,B,False,m,50.54,20.0,False,3.0
50.0,29.0,False,B,False,f,110.64,20.0,False,6.0
41.0,27.4,False,B,False,f,94.67,20.0,False,1.0
43.0,45.0,True,B,True,f,183.13,20.0,False,7.0
30.0,43.9,False,A,True,m,186.34,5.0,False,10.0
63.0,25.3,False,C,False,f,105.42,10.0,False,3.0
30.0,21.5,False,B,False,f,73.71,20.0,False,4.0
39.0,26.7,False,B,True,f,117.36,20.0,False,10.0
31.0,18.8,False,B,True,m,66.43,20.0,False,14.0
48.0,29.1,False,B,False,f,103.01,20.0,False,1.0
60.0,27.2,False,C,False,f,107.73,10.0,False,1.0
24.0,49.4,False,C,False,f,138.44,0.0,False,1.0
36.0,18.4,False,B,False,f,101.4,20.0,False,4.0
38.0,23.4,False,C,False,f,103.8,10.0,False,3.0
32.0,37.5,False,C,False,m,123.78,0.0,False,2.0
27.0,23.1,False,C,True,f,80.88,10.0,False,10.0
56.0,40.5,False,B,False,f,145.3,20.0,False,1.0
36.0,72.5,False,A,False,m,189.47,0.0,True,27.0
44.0,47.0,False,B,False,f,157.75,20.0,False,2.0
44.0,24.5,False,E,True,f,103.42,15.0,False,4.0
62.0,23.5,False,A,True,m,84.16,5.0,False,3.0
26.0,18.8,False,B,False,f,74.94,20.0,False,7.0
37.0,40.8,False,B,False,f,133.98,20.0,False,4.0
40.0,37.1,False,B,False,f,135.95,20.0,False,21.0
37.0,29.1,False,B,True,f,102.69,20.0,False,5.0
27.0,16.8,False,B,True,f,59.15,20.0,False,4.0
40.0,32.8,False,B,True,f,113.68,20.0,False,6.0
32.0,32.9,False,C,False,m,102.96,0.0,False,3.0
26.0,30.4,False,B,False,f,111.18,20.0,False,18.0
34.0,39.9,True,B,True,f,145.09,20.0,False,21.0
52.0,34.6,True,B,False,m,134.55,20.0,False,2.0
39.0,36.1,False,A,True,f,191.32,5.0,False,29.0
25.0,21.2,False,B,False,m,88.51,20.0,False,11.0
28.0,29.4,False,B,True,f,96.11,20.0,False,1.0
62.0,37.0,True,B,True,m,151.17,20.0,False,4.0
30.0,17.0,False,B,True,m,93.93,20.0,False,2.0
42.0,30.3,False,B,False,f,118.9,20.0,False,7.0
45.0,58.5,False,C,False,m,176.96,0.0,False,8.0
29.0,36.5,False,B,False,m,158.54,20.0,False,8.0
56.0,44.4,False,C,True,m,129.6,0.0,True,13.0
36.0,36.2,False,B,False,f,106.9,20.0,False,8.0
40.0,36.7,False,B,False,f,117.91,20.0,False,6.0
34.0,29.9,False,A,True,f,90.46,5.0,False,2.0
21.0,15.5,False,B,False,f,74.74,20.0,False,8.0
25.0,18.0,False,A,False,m,46.86,5.0,False,4.0
48.0,29.7,False,A,True,f,125.7,5.0,False,9.0
35.0,42.2,False,A,False,m,130.53,5.0,False,24.0
34.0,46.3,True,B,False,f,164.54,20.0,False,10.0
32.0,18.7,False,B,True,f,83.69,20.0,False,1.0
30.0,23.6,False,B,False,m,65.36,20.0,False,4.0
37.0,32.8,False,B,False,f,144.18,20.0,False,14.0
39.0,41.8,False,B,False,f,131.22,20.0,False,8.0
37.0,32.0,False,B,True,f,137.48,20.0,False,1.0
39.0,49.9,False,B,False,m,169.57,20.0,False,8.0
32.0,23.8,False,B,False,f,87.24,20.0,False,4.0
30.0,36.7,False,B,False,f,125.37,20.0,False,10.0
32.0,38.8,False,B,False,f,118.38,20.0,False,17.0
53.0,30.0,False,B,False,f,86.28,20.0,False,13.0
25.0,27.9,False,E,False,f,108.65,15.0,False,4.0
43.0,39.1,False,B,False,f,154.38,20.0,False,3.0
31.0,42.4,False,A,False,m,141.89,5.0,False,8.0
18.0,11.5,False,A,True,f,37.4,5.0,False,8.0
50.0,31.6,False,A,False,f,118.32,5.0,False,2.0
47.0,39.2,False,B,False,f,135.18,20.0,False,21.0
36.0,32.7,False,A,False,f,114.14,5.0,False,10.0
38.0,47.7,False,B,False,f,166.35,20.0,False,5.0
61.0,23.8,False,B,False,m,78.16,20.0,False,2.0
34.0,34.2,False,B,False,m,122.71,20.0,False,3.0
30.0,61.5,False,B,True,f,146.78,20.0,False,12.0
27.0,31.3,False,B,False,f,82.7,20.0,False,18.0
34.0,29.5,False,B,False,f,84.53,20.0,False,3.0
32.0,12.0,True,B,False,f,93.86,20.0,False,3.0
59.0,41.0,False,B,False,f,162.61,20.0,False,12.0
41.0,23.5,False,A,False,f,98.88,5.0,False,1.0
32.0,24.6,False,B,True,m,93.64,20.0,False,12.0
39.0,37.2,False,B,False,f,138.13,20.0,False,26.0
25.0,19.8,False,A,True,m,77.57,5.0,False,6.0
48.0,24.4,False,B,False,f,131.48,20.0,False,17.0
72.0,46.0,False,B,False,m,154.67,20.0,False,7.0
19.0,38.2,True,B,True,m,134.41,20.0,True,18.0
35.0,27.2,False,B,False,m,114.88,20.0,False,17.0
30.0,26.2,False,B,True,f,88.4,20.0,False,3.0
40.0,42.7,False,B,False,m,122.12,20.0,False,4.0
44.0,27.6,False,B,False,f,90.7,20.0,False,3.0
21.0,21.7,False,C,True,m,65.28,10.0,False,2.0
42.0,27.6,False,B,False,m,89.9,20.0,False,14.0
48.0,36.8,False,A,True,f,106.9,5.0,False,12.0
42.0,36.9,False,C,True,m,106.29,0.0,False,18.0
48.0,41.6,False,B,False,f,155.72,20.0,False,4.0
39.0,35.0,False,B,False,m,90.6,20.0,False,4.0
43.0,35.3,False,B,False,f,119.89,20.0,False,1.0
27.0,30.5,False,A,True,f,92.51,5.0,False,1.0
33.0,34.7,False,C,False,f,134.26,0.0,False,6.0
51.0,41.0,False,C,False,f,124.41,0.0,False,3.0
26.0,34.7,False,B,False,f,120.03,20.0,False,3.0
38.0,28.0,False,B,True,f,104.16,20.0,False,7.0
30.0,27.9,False,B,False,m,75.34,20.0,False,3.0
21.0,35.3,False,A,True,f,114.01,5.0,False,2.0
38.0,27.7,False,B,False,m,103.97,20.0,False,5.0
37.0,33.3,False,B,False,m,136.1,20.0,False,5.0
50.0,22.5,False,B,False,m,117.69,20.0,False,5.0
45.0,38.7,False,A,False,m,172.53,5.0,True,21.0
36.0,26.9,False,A,False,m,91.28,5.0,False,12.0
44.0,37.9,False,B,True,f,129.25,20.0,False,9.0
50.0,29.9,False,A,True,f,103.52,5.0,False,1.0
39.0,27.2,False,C,False,m,110.36,10.0,False,7.0
21.0,14.5,False,A,False,m,48.59,5.0,False,4.0
26.0,37.9,False,B,False,m,197.42,20.0,False,1.0
39.0,29.8,False,B,True,f,92.81,20.0,False,8.0
35.0,21.9,False,A,True,m,117.51,5.0,False,5.0
49.0,41.4,False,B,False,f,168.34,20.0,False,3.0
41.0,20.5,False,B,False,m,97.31,20.0,False,2.0
34.0,59.6,False,A,False,f,256.52,0.0,False,4.0
36.0,37.4,False,B,False,f,114.49,20.0,False,2.0
26.0,32.0,False,C,False,f,132.0,0.0,False,6.0
34.0,25.8,False,B,True,f,108.06,20.0,False,2.0
49.0,34.4,False,A,False,f,233.02,5.0,False,33.0
54.0,54.7,False,A,False,f,205.44,0.0,False,6.0
29.0,17.9,False,B,False,m,82.3,20.0,False,11.0
30.0,35.6,False,B,True,f,170.07,20.0,False,1.0
35.0,91.7,False,B,False,m,282.46,20.0,False,25.0
34.0,32.2,False,B,False,f,90.88,20.0,False,2.0
24.0,18.9,False,B,False,f,43.7,20.0,False,3.0
29.0,23.2,False,A,True,m,73.37,5.0,False,11.0
49.0,29.6,False,B,False,f,103.52,20.0,False,2.0
52.0,42.2,False,A,True,f,162.33,5.0,False,3.0
44.0,53.3,False,B,False,m,153.66,20.0,False,26.0
50.0,33.6,False,E,True,m,104.16,15.0,False,7.0
30.0,25.4,False,B,False,f,93.02,20.0,False,7.0
46.0,30.7,False,B,False,m,117.87,20.0,False,17.0
41.0,36.2,False,B,False,m,105.63,20.0,False,6.0
31.0,25.2,False,B,True,m,66.4,20.0,False,12.0
24.0,20.8,False,B,True,f,72.73,20.0,False,6.0
37.0,20.4,False,B,True,f,77.25,20.0,False,1.0
32.0,26.8,False,B,False,f,100.78,20.0,False,1.0
48.0,30.1,False,B,False,f,106.97,20.0,False,6.0
44.0,35.7,False,B,False,f,159.4,20.0,True,17.0
25.0,25.5,False,B,False,f,78.72,20.0,False,11.0
18.0,31.0,False,B,False,f,76.86,20.0,False,3.0
31.0,90.3,False,B,False,f,315.85,20.0,False,3.0
30.0,24.7,False,B,False,f,81.93,20.0,False,2.0
26.0,18.6,False,C,True,f,55.69,10.0,False,2.0
50.0,35.9,False,A,True,f,109.39,5.0,False,3.0
35.0,27.0,False,B,False,m,93.07,20.0,False,1.0
23.0,36.6,True,B,True,m,124.01,20.0,False,30.0
28.0,21.4,False,C,False,f,69.82,10.0,False,9.0
46.0,26.6,False,A,False,m,113.07,5.0,False,11.0
32.0,48.9,False,B,False,f,151.83,20.0,False,7.0
46.0,23.7,False,B,False,f,116.87,20.0,False,6.0
21.0,13.0,True,B,False,f,66.28,20.0,False,14.0
43.0,27.3,False,A,True,f,107.72,5.0,False,2.0
38.0,24.2,False,B,False,f,82.74,20.0,False,5.0
42.0,31.4,False,B,True,f,109.27,20.0,False,6.0
45.0,20.6,False,B,False,m,87.91,20.0,False,1.0
43.0,25.4,False,B,False,f,97.63,20.0,False,4.0
53.0,29.4,False,B,False,m,91.92,20.0,False,1.0
35.0,28.7,False,E,True,f,127.54,15.0,False,6.0
35.0,17.4,False,E,False,f,78.33,15.0,False,5.0
44.0,34.6,False,B,False,m,135.95,20.0,False,8.0
35.0,43.7,False,B,False,m,123.9,20.0,False,22.0
50.0,33.8,False,A,False,m,128.56,5.0,False,4.0
40.0,51.6,False,B,False,f,158.71,20.0,False,5.0
45.0,28.5,False,B,True,m,101.39,20.0,False,1.0
44.0,15.9,False,B,False,f,97.28,20.0,False,7.0
19.0,21.2,False,B,False,f,75.13,20.0,False,8.0
50.0,20.0,False,B,True,m,144.1,20.0,False,1.0
18.0,13.9,False,B,False,f,42.2,20.0,False,4.0
47.0,18.3,False,B,False,f,100.88,20.0,False,5.0
42.0,42.1,False,B,True,f,122.1,20.0,False,2.0
30.0,27.3,False,B,False,f,90.35,20.0,False,11.0
29.0,24.1,False,B,False,m,77.9,20.0,False,3.0
46.0,48.4,False,B,True,f,133.61,20.0,False,11.0
27.0,29.9,False,B,False,m,104.37,20.0,False,5.0
19.0,40.4,False,B,False,f,134.68,20.0,False,31.0
25.0,45.4,False,B,False,f,135.16,20.0,False,1.0
27.0,24.1,False,B,False,m,95.53,20.0,False,15.0
42.0,25.4,False,B,False,m,89.08,20.0,False,4.0
40.0,42.2,False,B,False,m,125.92,20.0,False,9.0
23.0,36.1,False,B,False,f,145.51,20.0,False,26.0
41.0,32.5,False,B,False,f,92.72,20.0,False,4.0
62.0,31.9,False,B,False,m,126.75,20.0,False,2.0
43.0,35.2,False,E,True,f,163.75,15.0,False,6.0
31.0,24.6,False,B,False,f,79.54,20.0,False,3.0
39.0,28.0,False,B,False,f,131.85,20.0,False,4.0
51.0,37.6,False,B,False,f,122.18,20.0,False,10.0
33.0,22.9,False,B,True,f,80.58,20.0,False,2.0
45.0,28.8,False,B,False,m,126.53,20.0,False,8.0
22.0,16.5,False,B,False,f,48.12,20.0,False,5.0
31.0,22.5,False,B,False,f,73.37,20.0,False,8.0
36.0,31.6,False,E,True,f,116.69,15.0,False,7.0
32.0,18.9,False,B,False,m,84.64,20.0,False,1.0
41.0,25.0,False,B,False,m,92.44,20.0,False,5.0
47.0,22.8,False,B,False,m,102.59,20.0,False,6.0
28.0,27.7,False,B,False,f,73.49,20.0,False,1.0
32.0,26.9,False,A,False,m,71.13,5.0,False,2.0
30.0,14.7,False,A,False,f,101.87,5.0,False,2.0
44.0,23.9,False,B,False,f,96.18,20.0,False,3.0
43.0,27.9,False,E,False,f,125.21,15.0,False,4.0
21.0,13.3,False,B,False,f,37.45,20.0,False,3.0
42.0,55.0,True,B,True,m,185.94,20.0,False,10.0
27.0,20.0,False,B,False,f,86.92,20.0,False,11.0
28.0,34.3,False,A,False,f,90.29,5.0,False,2.0
43.0,24.2,False,B,False,m,94.4,20.0,False,16.0
24.0,22.6,False,E,False,f,96.82,15.0,False,6.0
46.0,22.8,False,B,False,f,102.64,20.0,False,15.0
27.0,33.3,False,B,False,f,127.75,20.0,False,26.0
27.0,21.3,False,A,False,f,71.44,5.0,False,14.0
35.0,20.3,False,C,False,f,79.21,10.0,False,3.0
31.0,13.4,False,B,True,f,78.32,20.0,False,11.0
19.0,19.8,False,A,True,m,62.45,5.0,False,4.0
43.0,36.6,False,B,False,f,119.04,20.0,False,19.0
76.0,35.9,False,B,False,f,126.86,20.0,True,13.0
28.0,24.1,True,B,False,f,93.18,20.0,False,16.0
27.0,20.9,False,B,False,f,73.41,20.0,False,2.0
40.0,23.3,False,B,False,f,108.08,20.0,False,6.0
28.0,29.7,False,B,True,m,94.94,20.0,False,3.0
31.0,24.6,False,B,True,f,94.96,20.0,False,9.0
37.0,13.3,False,A,False,f,118.65,5.0,False,5.0
36.0,50.5,False,E,False,f,162.3,0.0,False,6.0
35.0,21.3,False,C,True,m,98.06,10.0,False,20.0
18.0,29.4,False,E,False,f,116.66,15.0,False,12.0
30.0,15.4,False,B,False,f,59.35,20.0,False,5.0
44.0,40.7,False,B,False,m,131.36,20.0,False,11.0
34.0,37.8,False,B,True,f,165.04,20.0,True,15.0
40.0,21.5,False,A,False,m,115.8,5.0,False,1.0
31.0,35.2,False,B,False,m,117.72,20.0,False,7.0
30.0,43.7,False,A,False,f,180.83,5.0,False,10.0
48.0,46.9,False,B,True,f,239.27,20.0,False,39.0
26.0,31.6,False,B,False,f,88.56,20.0,False,5.0
35.0,52.0,False,E,False,f,208.12,0.0,False,3.0
36.0,13.4,False,B,False,m,53.33,20.0,False,5.0
33.0,12.0,False,B,False,m,52.56,20.0,False,2.0
30.0,31.4,False,B,True,f,105.45,20.0,False,8.0
42.0,23.9,False,E,False,m,83.43,15.0,False,13.0
41.0,29.0,False,B,False,f,105.22,20.0,False,4.0
43.0,35.3,False,B,True,f,110.99,20.0,False,4.0
31.0,22.9,False,B,False,m,87.41,20.0,False,1.0
40.0,46.6,False,B,True,m,117.92,20.0,False,3.0
23.0,26.1,False,B,False,f,68.15,20.0,False,1.0
41.0,23.6,False,E,False,m,88.9,15.0,False,7.0
50.0,34.5,False,A,False,f,111.19,5.0,False,5.0
39.0,24.1,False,B,False,f,105.5,20.0,False,12.0
42.0,33.3,False,B,False,f,119.91,20.0,False,10.0
