age,region,gender,monthly_spend,subscriber,tenure
49.0,B,f,235.56,False,3.0
23.0,B,f,153.76,False,9.0
49.0,B,m,162.74,False,6.0
26.0,B,f,75.06,False,3.0
43.0,B,f,78.61,False,2.0
36.0,B,f,112.26,False,22.0
36.0,E,f,170.31,False,3.0
54.0,B,f,118.23,False,4.0
44.0,A,m,85.88,False,8.0
38.0,B,f,85.1,False,9.0
37.0,B,f,120.21,False,1.0
29.0,B,m,62.78,False,1.0
44.0,B,m,82.01,False,6.0
30.0,E,f,95.09,False,1.0
43.0,E,f,137.3,False,7.0
18.0,E,f,86.55,False,4.0
35.0,B,m,93.13,False,4.0
37.0,B,m,96.53,False,3.0
29.0,B,m,83.5,False,13.0
21.0,E,m,57.23,False,3.0
28.0,E,f,88.61,False,7.0
31.0,A,f,88.43,False,5.0
62.0,A,f,93.77,False,9.0
43.0,B,f,153.51,False,21.0
33.0,B,m,117.65,False,11.0
26.0,B,f,127.22,False,11.0
46.0,B,f,248.36,False,9.0
28.0,C,f,117.2,False,8.0
62.0,E,f,151.28,False,13.0
64.0,E,f,119.04,False,4.0
34.0,B,m,135.44,False,9.0
28.0,B,m,70.56,False,10.0
52.0,B,m,131.64,False,4.0
30.0,B,f,100.48,False,12.0
37.0,B,m,77.26,False,1.0
50.0,E,f,113.94,False,15.0
42.0,C,m,257.32,False,6.0
26.0,E,f,57.26,False,10.0
36.0,B,m,174.51,False,9.0
27.0,B,f,82.23,False,8.0
38.0,B,m,124.43,False,18.0
47.0,B,f,83.21,False,7.0
20.0,B,f,100.61,False,10.0
50.0,B,m,150.62,False,4.0
31.0,B,f,102.47,False,10.0
24.0,B,f,100.05,False,7.0
53.0,B,m,156.0,False,4.0
23.0,B,f,73.69,False,12.0
32.0,B,m,119.32,False,5.0
41.0,A,m,103.47,False,14.0
26.0,B,m,105.68,False,5.0
37.0,E,f,148.14,False,10.0
63.0,A,f,107.31,False,15.0
28.0,B,f,69.31,False,16.0
26.0,B,m,106.16,False,8.0
27.0,B,f,64.68,False,4.0
18.0,B,f,93.64,False,4.0
32.0,B,f,100.35,False,3.0
37.0,E,m,83.14,False,3.0
40.0,B,f,164.71,False,4.0
29.0,B,m,107.18,False,1.0
31.0,B,f,70.73,False,4.0
25.0,A,f,89.06,False,9.0
44.0,E,f,114.77,False,3.0
37.0,A,m,123.72,False,5.0
37.0,A,f,120.58,False,4.0
34.0,B,m,119.13,False,4.0
52.0,B,m,89.25,False,3.0
51.0,A,m,105.4,True,13.0
39.0,B,m,96.17,False,8.0
25.0,B,f,69.2,False,2.0
40.0,B,f,155.48,True,17.0
23.0,B,m,40.25,False,3.0
38.0,B,f,109.54,False,5.0
29.0,B,m,103.22,False,3.0
25.0,B,f,127.31,False,1.0
47.0,B,m,190.77,False,30.0
30.0,B,m,86.69,False,20.0
59.0,B,f,59.14,False,2.0
55.0,A,f,223.06,False,10.0
34.0,B,f,136.33,False,3.0
23.0,B,m,64.8,False,15.0
32.0,D,f,144.1,True,19.0
36.0,B,f,112.36,False,8.0
31.0,B,f,82.84,False,17.0
47.0,A,m,120.71,False,8.0
26.0,B,f,93.2,False,11.0
31.0,B,m,76.27,False,2.0
43.0,B,f,193.21,False,6.0
55.0,B,f,207.07,False,32.0
36.0,B,m,73.02,False,1.0
46.0,C,f,115.18,False,15.0
38.0,B,f,159.47,False,4.0
59.0,B,m,205.87,False,10.0
47.0,A,f,137.6,False,3.0
29.0,B,m,60.71,False,9.0
36.0,A,f,92.51,False,10.0
25.0,B,f,78.99,False,4.0
52.0,B,f,91.15,False,8.0
45.0,B,f,100.05,False,6.0
22.0,B,f,75.45,False,18.0
42.0,A,f,108.36,False,6.0
24.0,E,f,97.42,False,13.0
48.0,B,f,184.32,False,1.0
43.0,B,f,129.42,False,1.0
40.0,B,f,104.46,False,3.0
53.0,E,m,262.43,False,10.0
39.0,E,f,195.95,False,4.0
42.0,B,m,149.33,False,12.0
38.0,A,f,106.99,False,7.0
27.0,B,f,109.68,False,26.0
28.0,B,f,66.21,False,3.0
36.0,B,f,92.41,False,6.0
19.0,B,f,86.96,True,19.0
32.0,B,f,123.72,False,9.0
22.0,B,f,74.13,False,12.0
35.0,D,f,116.37,False,3.0
36.0,A,f,88.06,False,13.0
32.0,B,f,125.27,False,4.0
40.0,E,m,87.16,False,3.0
64.0,B,m,124.61,False,19.0
50.0,A,f,119.37,False,1.0
33.0,B,f,124.13,False,9.0
20.0,B,f,53.58,False,4.0
34.0,E,f,115.66,False,6.0
49.0,B,m,116.76,False,8.0
29.0,B,m,84.23,False,12.0
39.0,B,f,111.0,False,4.0
23.0,B,f,131.79,True,15.0
30.0,B,f,111.69,True,18.0
32.0,A,f,106.22,False,5.0
34.0,A,m,160.35,False,11.0
35.0,A,f,93.0,False,9.0
31.0,B,f,108.72,False,7.0
47.0,B,m,108.95,False,8.0
33.0,B,m,139.87,False,3.0
35.0,B,f,90.46,False,10.0
32.0,E,m,82.63,False,4.0
41.0,B,f,99.27,False,5.0
30.0,B,m,120.73,False,2.0
41.0,B,f,115.7,True,20.0
60.0,B,f,131.68,False,11.0
27.0,B,f,111.24,False,2.0
42.0,B,f,102.41,False,5.0
30.0,B,m,103.94,False,3.0
32.0,C,f,92.17,False,13.0
46.0,B,f,110.66,False,8.0
31.0,B,f,125.35,False,2.0
40.0,B,f,105.56,False,2.0
48.0,D,m,138.73,False,2.0
44.0,B,m,101.13,False,15.0
43.0,B,f,168.4,False,8.0
31.0,B,f,173.89,True,14.0
32.0,B,f,136.22,True,18.0
33.0,B,m,123.23,False,5.0
27.0,B,f,69.7,False,3.0
47.0,B,f,148.21,False,6.0
31.0,C,f,67.68,False,2.0
46.0,B,f,96.49,False,11.0
30.0,B,m,87.47,False,3.0
34.0,B,f,69.04,False,3.0
70.0,A,m,82.96,False,3.0
69.0,B,f,101.5,False,3.0
30.0,C,m,134.32,False,8.0
53.0,B,f,146.09,False,7.0
34.0,C,f,179.81,True,27.0
47.0,B,f,152.53,False,9.0
37.0,B,f,135.54,True,17.0
19.0,B,m,85.94,False,4.0
27.0,E,f,60.14,False,14.0
40.0,B,f,102.33,False,8.0
30.0,C,f,97.59,False,9.0
33.0,A,f,83.69,False,2.0
50.0,E,m,116.45,False,5.0
28.0,B,f,94.12,True,15.0
50.0,B,f,97.34,False,5.0
27.0,E,f,81.69,False,5.0
36.0,B,m,77.06,False,2.0
48.0,C,f,235.95,True,28.0
33.0,C,f,260.84,False,7.0
41.0,C,f,105.9,False,2.0
37.0,B,f,132.07,True,14.0
30.0,E,f,73.26,False,1.0
51.0,C,m,117.95,False,10.0
50.0,B,f,134.83,True,17.0
37.0,E,m,143.39,False,21.0
35.0,E,f,106.23,False,4.0
25.0,B,f,88.34,False,18.0
38.0,B,f,136.36,False,14.0
58.0,B,f,109.8,False,1.0
34.0,C,f,95.55,False,9.0
29.0,B,f,72.38,False,2.0
30.0,E,f,97.35,False,15.0
37.0,B,f,136.24,False,1.0
30.0,B,m,89.25,False,6.0
39.0,B,m,220.21,False,32.0
40.0,B,f,99.07,False,2.0
27.0,E,m,70.6,False,18.0
41.0,E,f,114.57,False,3.0
38.0,B,m,76.32,False,3.0
28.0,C,m,84.51,False,1.0
56.0,E,m,90.21,False,3.0
40.0,B,m,103.64,False,3.0
27.0,A,f,90.12,False,2.0
24.0,C,f,166.93,True,15.0
35.0,B,f,156.92,False,2.0
39.0,A,f,96.04,False,10.0
27.0,B,f,73.36,False,9.0
35.0,B,f,113.83,False,24.0
53.0,B,f,104.51,False,13.0
32.0,B,f,77.64,False,15.0
44.0,B,f,109.49,False,5.0
53.0,B,m,162.94,False,12.0
44.0,B,m,114.1,False,12.0
34.0,B,f,72.76,False,8.0
43.0,B,m,180.16,False,2.0
32.0,B,f,96.19,False,3.0
67.0,B,f,118.16,False,6.0
45.0,B,m,127.94,False,2.0
34.0,A,m,193.5,False,27.0
40.0,B,f,157.69,True,16.0
52.0,B,f,134.57,False,13.0
23.0,B,f,74.3,False,12.0
51.0,B,f,113.08,False,2.0
55.0,B,f,168.74,False,9.0
37.0,B,f,90.59,False,15.0
44.0,D,f,58.5,False,4.0
21.0,B,f,54.07,False,1.0
44.0,A,f,82.19,False,15.0
37.0,B,f,157.61,False,8.0
41.0,B,f,118.38,False,2.0
39.0,B,f,137.93,False,4.0
50.0,B,m,183.25,True,23.0
41.0,C,m,124.4,False,7.0
30.0,D,f,76.27,False,2.0
46.0,B,m,80.9,False,4.0
52.0,B,f,113.34,False,5.0
28.0,B,f,79.25,False,7.0
30.0,B,m,112.76,False,18.0
33.0,B,m,81.86,False,12.0
39.0,B,m,86.21,False,6.0
24.0,E,f,68.33,False,9.0
32.0,E,m,71.06,False,6.0
33.0,E,f,158.89,False,4.0
34.0,B,f,82.15,False,12.0
38.0,B,m,85.23,False,4.0
48.0,B,f,98.84,False,3.0
41.0,A,f,102.26,False,5.0
24.0,B,f,61.48,False,4.0
28.0,B,f,71.47,False,15.0
43.0,B,m,179.79,True,19.0
42.0,B,f,129.36,False,6.0
32.0,B,f,108.67,False,19.0
43.0,C,f,161.48,False,6.0
29.0,A,f,86.7,False,1.0
41.0,B,f,127.6,False,21.0
31.0,B,f,134.25,False,8.0
45.0,B,f,156.86,False,5.0
47.0,B,m,149.04,False,6.0
47.0,C,f,150.86,False,12.0
38.0,E,m,101.99,False,3.0
31.0,E,m,128.75,False,9.0
45.0,B,m,103.86,False,4.0
38.0,B,f,147.7,False,7.0
34.0,B,f,126.06,False,8.0
35.0,B,f,110.26,False,1.0
53.0,B,f,201.88,True,15.0
48.0,B,m,107.56,False,2.0
50.0,E,f,120.55,False,3.0
29.0,B,f,78.11,False,10.0
31.0,B,f,96.77,False,2.0
52.0,E,f,153.04,False,4.0
26.0,B,f,119.3,False,5.0
24.0,B,m,89.88,False,6.0
35.0,B,f,121.98,False,22.0
25.0,B,m,46.27,False,5.0
41.0,B,f,135.77,True,19.0
37.0,A,f,159.34,False,1.0
36.0,C,f,101.08,False,2.0
54.0,B,f,211.18,False,35.0
40.0,B,f,109.67,False,10.0
42.0,B,f,108.37,False,3.0
33.0,A,f,73.27,False,5.0
30.0,B,m,165.43,False,2.0
47.0,B,f,94.41,False,1.0
46.0,B,m,135.93,False,1.0
42.0,B,f,112.65,True,13.0
23.0,E,f,46.94,False,10.0
46.0,B,m,123.97,False,2.0
22.0,B,m,56.93,False,9.0
36.0,D,m,159.12,False,2.0
33.0,E,f,77.17,False,10.0
49.0,B,m,158.35,False,5.0
57.0,B,m,112.14,False,6.0
29.0,D,f,210.47,False,4.0
27.0,B,m,60.24,False,7.0
38.0,B,m,65.73,False,2.0
22.0,B,f,144.03,True,21.0
52.0,E,m,114.41,False,11.0
42.0,B,f,168.76,False,9.0
47.0,A,f,109.1,False,5.0
41.0,B,f,128.67,False,8.0
28.0,A,m,86.17,False,5.0
43.0,B,f,118.93,False,4.0
41.0,B,m,186.44,False,31.0
27.0,B,f,89.5,False,5.0
33.0,B,m,107.72,False,14.0
28.0,B,f,96.35,False,23.0
50.0,E,f,222.7,False,5.0
43.0,B,m,97.22,False,3.0
41.0,A,f,73.87,False,13.0
25.0,B,f,47.82,False,1.0
33.0,A,f,105.62,False,3.0
31.0,B,m,117.13,False,13.0
41.0,B,f,106.88,False,1.0
50.0,B,f,199.44,False,3.0
34.0,B,m,123.23,False,9.0
40.0,B,m,219.2,False,2.0
35.0,B,f,85.37,False,3.0
25.0,E,f,144.18,True,24.0
26.0,B,f,86.2,False,16.0
39.0,C,m,114.93,False,25.0
26.0,B,f,108.62,False,12.0
38.0,B,f,140.68,False,3.0
49.0,A,m,108.47,False,11.0
49.0,B,m,126.63,False,15.0
39.0,B,f,120.99,False,2.0
35.0,B,m,91.66,False,2.0
29.0,B,f,98.64,False,7.0
39.0,D,m,120.19,True,22.0
28.0,B,f,74.45,False,10.0
37.0,B,f,118.19,False,2.0
39.0,B,m,93.38,False,1.0
34.0,B,m,92.49,False,3.0
30.0,E,m,110.37,False,2.0
27.0,E,f,84.08,False,7.0
46.0,B,f,267.79,False,1.0
36.0,B,f,216.86,False,21.0
43.0,B,f,115.36,False,1.0
31.0,B,f,108.9,False,10.0
31.0,B,f,81.51,False,1.0
38.0,B,m,112.92,False,19.0
40.0,E,f,234.94,True,22.0
24.0,B,f,103.77,True,19.0
26.0,B,m,74.94,False,10.0
26.0,A,f,166.01,False,10.0
37.0,B,m,150.4,False,28.0
41.0,E,f,98.54,False,6.0
18.0,B,f,77.68,False,5.0
24.0,A,f,66.94,False,6.0
33.0,B,m,125.87,False,2.0
40.0,B,m,101.83,False,3.0
50.0,E,f,291.05,False,7.0
31.0,B,f,147.57,False,11.0
40.0,B,f,134.69,False,8.0
59.0,B,f,234.24,False,5.0
25.0,B,f,60.72,False,6.0
30.0,A,f,258.27,False,38.0
43.0,B,m,169.54,False,5.0
41.0,A,f,138.84,False,1.0
39.0,B,f,138.27,False,3.0
52.0,B,f,135.13,True,13.0
25.0,A,f,67.2,False,1.0
38.0,B,m,101.54,False,5.0
39.0,A,f,132.59,False,8.0
55.0,B,m,90.25,False,6.0
25.0,E,f,196.1,False,9.0
35.0,B,m,78.5,False,11.0
37.0,B,f,79.34,False,3.0
50.0,B,f,155.24,False,20.0
56.0,B,m,82.33,False,12.0
53.0,B,f,112.35,False,1.0
34.0,B,m,102.25,False,8.0
39.0,A,m,151.47,False,2.0
29.0,B,f,99.39,False,17.0
31.0,B,f,292.98,False,5.0
31.0,B,f,125.39,False,16.0
46.0,B,f,129.07,False,11.0
55.0,B,m,148.24,False,3.0
30.0,C,f,128.68,False,27.0
29.0,D,f,97.57,False,10.0
21.0,B,f,66.22,False,3.0
30.0,B,f,106.54,False,3.0
41.0,E,f,170.51,False,4.0
55.0,B,f,110.61,False,17.0
61.0,D,f,129.3,False,3.0
46.0,B,f,162.32,True,13.0
44.0,A,f,99.75,False,8.0
30.0,B,m,88.17,False,12.0
46.0,B,m,137.05,False,3.0
37.0,B,m,153.98,False,10.0
42.0,B,f,178.36,False,6.0
43.0,B,f,124.84,False,4.0
27.0,E,f,120.16,False,5.0
45.0,B,f,102.18,False,5.0
44.0,B,f,103.26,False,1.0
40.0,E,f,174.69,False,1.0
25.0,B,f,52.61,False,10.0
28.0,D,f,94.49,False,4.0
34.0,E,f,105.89,False,4.0
38.0,B,f,140.58,False,2.0
29.0,B,m,81.79,False,7.0
29.0,B,f,120.79,False,6.0
36.0,B,f,103.2,False,4.0
47.0,A,f,265.74,True,33.0
47.0,B,f,135.21,False,7.0
30.0,A,f,84.04,False,3.0
45.0,B,f,125.37,True,18.0
49.0,B,m,116.29,False,2.0
41.0,B,f,119.78,False,1.0
47.0,A,f,165.66,False,9.0
40.0,B,f,129.16,False,5.0
32.0,B,f,115.22,False,5.0
21.0,C,f,265.7,True,38.0
53.0,B,m,110.53,False,3.0
28.0,B,f,135.18,False,14.0
31.0,B,m,104.02,False,4.0
38.0,A,f,130.64,False,4.0
48.0,A,m,121.2,False,4.0
41.0,B,m,85.21,False,15.0
50.0,B,f,128.73,False,5.0
31.0,C,f,96.62,False,10.0
29.0,B,m,70.66,False,7.0
29.0,A,f,94.82,False,1.0
49.0,D,f,145.92,False,1.0
39.0,B,m,65.15,False,1.0
60.0,A,f,123.59,False,2.0
24.0,B,f,69.11,False,9.0
32.0,B,f,64.97,False,4.0
27.0,B,m,63.16,False,2.0
41.0,B,m,87.74,False,14.0
29.0,B,m,87.74,False,6.0
23.0,B,f,209.57,False,2.0
29.0,D,f,117.6,False,1.0
31.0,B,f,82.89,False,9.0
41.0,B,m,167.09,False,17.0
37.0,B,m,103.88,False,6.0
33.0,B,f,155.43,False,1.0
49.0,B,f,109.07,False,1.0
30.0,C,m,69.75,False,4.0
34.0,B,f,149.63,False,3.0
34.0,B,f,73.23,False,3.0
32.0,C,f,163.06,False,10.0
45.0,B,f,130.82,False,2.0
36.0,B,f,129.18,False,16.0
24.0,B,m,98.52,False,9.0
38.0,B,f,111.92,False,8.0
34.0,E,f,115.43,False,4.0
44.0,B,m,98.14,False,7.0
48.0,B,f,107.16,False,10.0
23.0,B,f,72.03,False,2.0
22.0,B,f,119.02,True,15.0
43.0,E,f,85.0,False,2.0
49.0,B,m,172.76,False,8.0
30.0,A,f,74.04,False,3.0
44.0,B,f,116.22,False,1.0
43.0,B,f,214.27,False,8.0
32.0,B,f,91.95,False,9.0
18.0,C,m,54.47,False,6.0
35.0,D,f,124.98,False,12.0
45.0,C,m,106.12,False,2.0
45.0,B,f,118.49,False,2.0
35.0,B,m,100.29,False,2.0
29.0,B,f,102.91,False,1.0
38.0,B,f,126.52,False,16.0
46.0,D,f,138.71,True,25.0
50.0,B,f,127.58,False,6.0
26.0,B,m,51.61,False,4.0
30.0,B,f,118.72,False,7.0
28.0,B,f,75.03,False,8.0
31.0,B,m,70.77,False,2.0
40.0,D,f,190.65,True,13.0
30.0,B,f,101.91,False,24.0
44.0,B,f,126.24,False,14.0
62.0,B,f,120.51,False,7.0
35.0,B,f,137.11,False,6.0
49.0,A,m,155.83,False,2.0
39.0,B,f,111.09,False,11.0
42.0,B,f,118.67,False,4.0
32.0,B,f,150.31,False,11.0
35.0,A,m,94.14,False,2.0
21.0,B,f,67.03,False,16.0
39.0,B,f,120.36,False,5.0
50.0,C,f,204.45,False,28.0
39.0,B,f,108.73,False,3.0
36.0,B,m,87.84,False,9.0
45.0,E,f,93.69,False,2.0
33.0,B,f,73.4,False,5.0
24.0,B,f,79.15,False,10.0
45.0,B,f,124.66,False,4.0
37.0,B,m,161.65,False,12.0
46.0,B,f,145.85,False,7.0
35.0,A,m,113.88,False,7.0
31.0,B,f,198.38,False,2.0
29.0,B,f,73.73,False,11.0
25.0,B,m,52.19,False,3.0
34.0,A,m,101.29,False,7.0
35.0,C,m,102.91,True,13.0
19.0,B,f,102.16,False,5.0
31.0,B,f,83.96,False,6.0
30.0,C,f,122.99,False,11.0
47.0,A,f,133.68,False,9.0
41.0,B,f,147.36,False,3.0
40.0,A,f,119.48,False,5.0
41.0,E,f,131.41,False,1.0
36.0,C,f,154.94,False,12.0
58.0,B,f,137.88,False,1.0
40.0,B,m,182.4,True,24.0
31.0,B,m,110.25,False,2.0
43.0,A,f,101.65,False,4.0
43.0,E,f,128.49,False,5.0
39.0,B,f,86.4,False,6.0
30.0,B,f,177.15,False,25.0
50.0,B,m,251.02,False,11.0
30.0,B,f,122.37,False,13.0
50.0,B,m,85.99,False,6.0
30.0,B,f,134.59,False,2.0
39.0,B,f,129.07,False,5.0
40.0,D,f,101.96,False,2.0
50.0,B,f,119.24,False,1.0
22.0,A,m,48.06,False,8.0
62.0,C,f,123.01,False,6.0
49.0,B,f,118.49,False,3.0
36.0,B,f,90.41,False,7.0
54.0,A,f,126.07,False,5.0
38.0,E,f,115.62,False,4.0
50.0,B,f,106.16,False,7.0
30.0,B,f,59.27,False,10.0
33.0,E,m,105.25,False,5.0
26.0,B,m,80.71,False,4.0
37.0,B,f,128.22,False,6.0
27.0,B,f,67.82,False,5.0
38.0,B,m,101.91,False,1.0
39.0,B,f,130.52,False,3.0
33.0,B,f,91.23,False,4.0
50.0,B,f,89.61,False,5.0
51.0,B,f,88.36,False,1.0
43.0,B,f,154.76,False,26.0
49.0,A,m,143.99,False,10.0
46.0,A,m,105.06,False,3.0
27.0,B,m,68.3,False,7.0
35.0,E,f,103.42,False,5.0
51.0,E,m,454.85,False,4.0
56.0,B,f,192.41,False,2.0
47.0,B,f,123.49,False,4.0
41.0,B,f,93.63,False,4.0
24.0,E,m,95.9,False,16.0
34.0,C,m,89.11,False,3.0
50.0,D,f,89.05,False,10.0
22.0,B,f,88.76,False,9.0
35.0,D,f,89.62,False,12.0
29.0,E,f,135.89,False,14.0
34.0,A,f,144.45,False,6.0
42.0,B,m,101.42,False,10.0
28.0,B,f,75.89,False,6.0
51.0,B,f,180.68,False,25.0
34.0,E,f,103.6,False,14.0
25.0,B,f,142.22,True,23.0
49.0,B,m,84.55,False,8.0
51.0,A,m,105.74,False,3.0
50.0,B,m,101.64,False,11.0
26.0,B,m,112.09,False,9.0
33.0,B,f,164.03,False,13.0
32.0,E,f,105.39,False,1.0
18.0,B,f,64.87,False,4.0
40.0,B,m,112.92,True,15.0
33.0,B,f,149.04,False,7.0
26.0,E,f,84.65,False,10.0
42.0,B,f,113.53,False,3.0
47.0,E,f,158.61,False,16.0
33.0,E,f,181.36,False,6.0
25.0,B,f,108.77,True,20.0
42.0,E,m,89.07,False,4.0
45.0,B,f,135.15,False,19.0
26.0,B,f,120.28,False,13.0
29.0,B,m,52.0,False,5.0
24.0,C,f,48.98,False,8.0
44.0,B,f,140.93,True,21.0
23.0,B,f,143.91,False,16.0
39.0,B,f,119.25,False,3.0
43.0,B,f,236.92,True,36.0
29.0,B,f,67.47,False,4.0
38.0,B,f,110.11,False,8.0
48.0,C,f,104.41,False,1.0
29.0,B,f,123.83,False,26.0
41.0,B,f,131.66,False,17.0
43.0,B,m,91.2,False,5.0
45.0,B,m,102.49,False,3.0
42.0,B,f,125.9,False,4.0
51.0,B,m,114.72,False,11.0
38.0,B,f,165.13,True,16.0
19.0,B,m,42.37,False,8.0
30.0,B,f,239.52,False,15.0
38.0,B,m,109.48,False,1.0
39.0,B,f,95.15,False,15.0
29.0,A,f,109.72,False,23.0
33.0,A,f,168.35,False,11.0
38.0,C,f,89.83,False,4.0
36.0,B,m,140.96,False,7.0
30.0,B,f,84.58,False,4.0
23.0,B,f,75.3,False,10.0
35.0,B,f,110.14,False,4.0
31.0,E,m,89.09,False,1.0
34.0,B,f,146.94,False,11.0
32.0,B,f,81.38,False,7.0
47.0,B,f,81.51,False,2.0
41.0,B,f,132.81,False,10.0
20.0,E,m,76.51,False,10.0
38.0,B,f,102.24,False,2.0
37.0,B,f,89.31,False,11.0
19.0,B,f,76.35,False,15.0
39.0,E,f,102.96,False,1.0
40.0,B,f,225.8,False,2.0
43.0,B,m,94.52,False,9.0
35.0,B,m,141.56,False,10.0
27.0,B,m,65.29,False,5.0
42.0,B,f,139.79,True,16.0
48.0,B,f,167.1,False,11.0
51.0,D,f,128.2,False,17.0
28.0,B,f,109.52,False,2.0
51.0,C,f,110.19,False,6.0
39.0,B,f,95.79,False,1.0
31.0,B,m,240.94,True,29.0
32.0,A,f,100.89,False,1.0
31.0,B,f,103.99,False,2.0
36.0,B,f,269.7,False,49.0
36.0,E,m,137.43,False,17.0
32.0,E,m,144.16,False,2.0
22.0,B,f,40.08,False,4.0
56.0,B,f,111.36,False,1.0
27.0,B,m,96.97,False,10.0
46.0,B,m,98.33,False,13.0
53.0,D,f,100.35,False,4.0
26.0,B,f,113.29,False,2.0
24.0,B,f,97.24,False,8.0
45.0,B,m,186.31,True,32.0
33.0,B,m,112.07,False,13.0
25.0,B,f,124.09,False,6.0
35.0,B,m,87.74,False,2.0
73.0,A,f,134.4,False,9.0
37.0,B,f,117.77,False,17.0
37.0,B,m,70.69,False,4.0
36.0,C,f,87.27,False,12.0
39.0,E,m,148.57,False,27.0
23.0,B,f,72.94,True,13.0
28.0,B,f,93.53,False,2.0
40.0,B,m,149.04,False,4.0
25.0,B,m,53.74,False,5.0
36.0,B,m,79.75,False,3.0
29.0,B,m,94.79,False,13.0
27.0,B,f,75.13,False,6.0
37.0,B,f,106.38,False,2.0
39.0,B,f,148.07,False,7.0
39.0,B,f,117.87,False,9.0
30.0,C,m,76.09,False,4.0
38.0,B,m,92.76,False,6.0
29.0,B,f,68.47,False,1.0
44.0,A,f,130.27,False,10.0
48.0,B,f,138.16,False,10.0
31.0,B,f,84.5,False,5.0
30.0,E,m,191.68,False,1.0
27.0,A,f,98.01,False,12.0
35.0,B,m,152.51,False,8.0
30.0,B,f,92.33,False,8.0
33.0,D,f,143.01,False,9.0
50.0,B,f,154.13,False,11.0
48.0,B,f,145.44,False,20.0
30.0,A,f,96.5,False,6.0
35.0,B,f,93.38,False,12.0
29.0,B,m,255.84,False,58.0
34.0,B,m,267.99,False,3.0
35.0,B,m,127.05,False,4.0
28.0,B,m,101.03,False,1.0
52.0,B,m,244.32,False,5.0
33.0,B,m,86.97,False,9.0
38.0,B,f,114.96,False,1.0
44.0,B,f,82.58,False,3.0
38.0,B,m,128.57,False,8.0
47.0,C,f,143.22,False,3.0
25.0,A,f,98.84,False,23.0
45.0,B,f,91.53,False,4.0
41.0,A,m,59.62,False,4.0
37.0,B,f,88.95,False,3.0
43.0,E,m,171.76,False,12.0
50.0,B,m,110.56,False,2.0
29.0,C,f,105.11,False,23.0
35.0,E,m,112.53,False,12.0
26.0,B,m,78.32,False,9.0
35.0,B,f,185.9,True,30.0
30.0,B,f,78.35,False,8.0
64.0,B,m,102.62,False,6.0
35.0,B,m,79.61,False,2.0
51.0,B,f,153.97,False,2.0
48.0,B,m,103.42,False,13.0
28.0,E,f,91.43,False,2.0
24.0,A,m,82.09,False,4.0
34.0,B,m,89.21,False,7.0
35.0,C,f,114.01,False,3.0
25.0,E,m,109.19,False,8.0
21.0,C,f,69.36,False,10.0
39.0,A,f,95.65,False,5.0
53.0,C,f,105.17,False,4.0
40.0,A,f,108.42,False,11.0
37.0,B,m,71.85,False,8.0
26.0,B,f,102.43,False,17.0
44.0,B,m,113.1,False,7.0
31.0,B,f,70.27,False,3.0
38.0,E,f,89.65,False,5.0
22.0,C,m,63.54,False,6.0
27.0,D,f,70.79,False,7.0
29.0,B,f,54.76,False,3.0
39.0,E,f,168.93,False,6.0
42.0,B,f,107.6,False,3.0
49.0,A,m,156.06,False,1.0
27.0,B,m,69.3,False,5.0
54.0,B,f,147.28,False,4.0
44.0,B,f,91.23,False,2.0
51.0,B,f,194.92,False,1.0
29.0,B,f,125.93,False,8.0
26.0,B,m,66.45,False,10.0
37.0,B,f,78.01,False,10.0
18.0,E,f,47.87,False,13.0
29.0,B,f,145.65,False,4.0
42.0,E,m,167.09,False,2.0
30.0,A,f,79.43,False,5.0
33.0,B,f,208.96,False,35.0
21.0,B,m,40.02,False,7.0
48.0,B,m,104.21,False,3.0
36.0,B,m,97.31,False,6.0
34.0,B,f,146.96,False,2.0
55.0,C,m,236.56,False,2.0
37.0,A,m,100.07,False,3.0
43.0,B,f,115.33,False,5.0
26.0,C,f,99.09,False,8.0
35.0,E,m,76.95,False,4.0
37.0,B,f,203.38,True,25.0
48.0,B,f,170.11,False,9.0
27.0,D,m,71.81,False,12.0
31.0,B,f,59.68,False,3.0
43.0,B,f,100.83,False,1.0
38.0,B,f,110.37,False,3.0
51.0,B,m,118.43,False,7.0
34.0,B,f,97.53,False,1.0
37.0,C,f,92.07,False,3.0
36.0,B,f,114.92,False,3.0
32.0,C,f,98.57,False,5.0
60.0,B,m,106.75,False,11.0
29.0,B,f,84.64,False,13.0
48.0,E,f,224.71,False,12.0
39.0,B,m,107.11,False,4.0
43.0,B,f,102.6,False,1.0
34.0,B,f,92.72,False,10.0
28.0,B,m,96.48,True,15.0
32.0,B,f,114.16,False,12.0
24.0,B,f,140.6,False,1.0
31.0,B,f,100.36,False,12.0
31.0,B,m,79.96,False,2.0
51.0,B,m,120.5,False,7.0
46.0,E,m,102.67,False,2.0
31.0,B,m,89.99,False,2.0
18.0,B,m,33.45,False,3.0
39.0,B,m,120.14,False,4.0
44.0,B,f,96.75,False,5.0
30.0,B,m,89.9,False,5.0
38.0,B,f,129.52,False,12.0
31.0,B,f,95.48,False,6.0
37.0,B,f,96.34,False,12.0
25.0,B,m,45.84,False,2.0
42.0,B,f,81.93,False,10.0
24.0,B,m,60.72,False,10.0
45.0,B,f,116.61,False,1.0
25.0,E,f,79.63,False,1.0
36.0,C,f,192.74,False,23.0
36.0,E,m,122.9,False,5.0
47.0,B,f,134.7,False,5.0
27.0,B,m,69.11,False,15.0
